Item Number	Item Name	Buy	Sell	Inventory	Asset Acct	Income Acct	Expense/COS Acct	Item Picture	Description	Use Desc. On Sale	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Primary Vendor	Vendor Item Number	Tax When Bought	Buy Unit Measure	# Items/Buy Unit	Reorder Quantity	Minimum Level	Selling Price	Sell Unit Measure	Tax When Sold	# Items/Sell Unit	Quantity Break 1	Quantity Break 2	Quantity Break 3	Quantity Break 4	Quantity Break 5	Price Level A, Qty Break 1	Price Level B, Qty Break 1	Price Level C, Qty Break 1	Price Level D, Qty Break 1	Price Level E, Qty Break 1	Price Level F, Qty Break 1	Price Level A, Qty Break 2	Price Level B, Qty Break 2	Price Level C, Qty Break 2	Price Level D, Qty Break 2	Price Level E, Qty Break 2	Price Level F, Qty Break 2	Price Level A, Qty Break 3	Price Level B, Qty Break 3	Price Level C, Qty Break 3	Price Level D, Qty Break 3	Price Level E, Qty Break 3	Price Level F, Qty Break 3	Price Level A, Qty Break 4	Price Level B, Qty Break 4	Price Level C, Qty Break 4	Price Level D, Qty Break 4	Price Level E, Qty Break 4	Price Level F, Qty Break 4	Price Level A, Qty Break 5	Price Level B, Qty Break 5	Price Level C, Qty Break 5	Price Level D, Qty Break 5	Price Level E, Qty Break 5	Price Level F, Qty Break 5	Inactive Item	Standard Cost	Default Ship/Sell Location	Default Recvd/Auto Location	Brand	Weight	Unit of Weight	Web Description	Sold in Web Store	Web Store Price	Item Record ID	Track Serial Number	Warranty Applies when Sold	Warranty Period	Unit of Warranty Period	Kit Item
Chim NEW 7160	Chimera Fabric - Silver / Black  -  54"" (137 (SPECIAL ORDER)	B	S			45230	55230		Chimera Fabric - Silver / Black  -  54"" (137.2 Cm) Wide - Price Per Yard - Max 5 Yards Per Order (SPECIAL ORDER)					845077071603		Last Update: 2017-04-28	Chimera Photographic Lighting	7160		Each	1	0		$75.00	Each	T	1	0	0	0	0	0	75	75	75	75	75	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$60.00			Chimera	0	Pound		N	66.00	12834	N	N	0	days	
Chim NEW 7165	Chimera Fabric - Video Silver - 54"" (137.2cm (SPECIAL ORDER)	B	S			45230	55230		Chimera Fabric - Video Silver - 54"" (137.2cm) Wide - Price Per Yard - Max 5 Yards Per Order (SPECIAL ORDER)					845077071658		Last Update: 2017-04-28	Chimera Photographic Lighting	7165		Each	1	0		$44.00	Each	T	1	0	0	0	0	0	44	44	44	44	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$35.20			Chimera	0	Pound		N	39.00	12835	N	N	0	days	
Chim NEW 7170	Chimera Fabric - High Heat - 54"" (137.2CM) W (SPECIAL ORDER)	B	S			45230	55230		Chimera Fabric - High Heat - 54"" (137.2CM) Wide - Price Per Yard - Max 5 Yards Per Order (SPECIAL ORDER)					845077071702		Last Update: 2017-04-28	Chimera Photographic Lighting	7170		Each	1	0		$242.00	Each	T	1	0	0	0	0	0	242	242	242	242	242	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$193.60			Chimera	0	Pound		N	212.00	12836	N	N	0	days	
Chim NEW 7505	Chimera Clothing - Cap - Baseball (SPECIAL ORDER)	B	S			45230	55230		Chimera Clothing - Cap - Baseball (SPECIAL ORDER)					845077075052		Last Update: 2017-04-28	Chimera Photographic Lighting	7505		Each	1	0		$20.00	Each	T	1	0	0	0	0	0	20	20	20	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.00			Chimera	0	Pound		N	20.00	12837	N	N	0	days	
Chim NEW 7550L	Chimera Clothing - T-Shirt - Large (SPECIAL ORDER)	B	S			45230	55230		Chimera Clothing - T-Shirt - Large (SPECIAL ORDER)					845077075540		Last Update: 2017-04-28	Chimera Photographic Lighting	7550L		Each	1	0		$20.00	Each	T	1	0	0	0	0	0	20	20	20	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.00			Chimera	0	Pound		N	20.00	12838	N	N	0	days	
Chim NEW 7550M	Chimera Clothing - T-Shirt - Medium (SPECIAL ORDER)	B	S			45230	55230		Chimera Clothing - T-Shirt - Medium (SPECIAL ORDER)					845077075533		Last Update: 2017-04-28	Chimera Photographic Lighting	7550M		Each	1	0		$20.00	Each	T	1	0	0	0	0	0	20	20	20	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.00			Chimera	0	Pound		N	20.00	12839	N	N	0	days	
Chim NEW 7550XL	Chimera Clothing - T-Shirt - Xl (SPECIAL ORDER)	B	S			45230	55230		Chimera Clothing - T-Shirt - Xl (SPECIAL ORDER)					845077075557		Last Update: 2017-04-28	Chimera Photographic Lighting	7550XL		Each	1	0		$20.00	Each	T	1	0	0	0	0	0	20	20	20	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.00			Chimera	0	Pound		N	20.00	12840	N	N	0	days	
Chim NEW 7550XXL	Chimera Clothing - T-Shirt - Xxl (SPECIAL ORDER)	B	S			45230	55230		Chimera Clothing - T-Shirt - Xxl (SPECIAL ORDER)					845077075564		Last Update: 2017-04-28	Chimera Photographic Lighting	7550XXL		Each	1	0		$20.00	Each	T	1	0	0	0	0	0	20	20	20	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.00			Chimera	0	Pound		N	20.00	12841	N	N	0	days	
Chim NEW 7990	Chimera Light Kit - 24 X 32 - Includes Sm Vi (SPECIAL ORDER)	B	S			45230	55230		Chimera Light Kit - 24 X 32 - Includes Sm Video Pro Plus One Lightbank, Triolet Light, 500w 120v Bulb, Light Stand And Duffel                 (SPECIAL ORDER)					845077079906		Last Update: 2017-04-28	Chimera Photographic Lighting	7990		Each	1	0		$684.00	Each	T	1	0	0	0	0	0	684	684	684	684	684	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$547.20			Chimera	0	Pound		N	599.00	12842	N	N	0	days	
Chim NEW 7995	Chimera Light Kit - 24 X 32 - Includes Sm Vi (SPECIAL ORDER)	B	S			45230	55230		Chimera Light Kit - 24 X 32 - Includes Sm Video Pro Plus One Lightbank, Triolet Light, 1000w 120v Bulb, Light Stand And Duffel                 (SPECIAL ORDER)					845077079951		Last Update: 2017-04-28	Chimera Photographic Lighting	7995		Each	1	0		$713.00	Each	T	1	0	0	0	0	0	713	713	713	713	713	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$570.40			Chimera	0	Pound		N	624.00	12843	N	N	0	days	
Chim NEW 8000	Chimera Light Kit - 24 X 32 - Includes Sm Vi (SPECIAL ORDER)	B	S			45230	55230		Chimera Light Kit - 24 X 32 - Includes Sm Video Pro Plus One Lightbank, Triolet Light, 500w 120v Bulb, Lightstand, Sm 40 Deg. Fabric Grid And Duffell (SPECIAL ORDER)					845077080001		Last Update: 2017-04-28	Chimera Photographic Lighting	8000		Each	1	0		$907.00	Each	T	1	0	0	0	0	0	907	907	907	907	907	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$725.60			Chimera	0	Pound		N	794.00	12844	N	N	0	days	
Chim NEW 8005	Chimera Light Kit - 24 X 32 - Includes Sm Vi (SPECIAL ORDER)	B	S			45230	55230		Chimera Light Kit - 24 X 32 - Includes Sm Video Pro Plus One Lightbank, Triolet Light, 1000w 120v Bulb, Lightstand, Sm 40 Deg. Fabric Grid And Duffel (SPECIAL ORDER)					845077080056		Last Update: 2017-04-28	Chimera Photographic Lighting	8005		Each	1	0		$941.00	Each	T	1	0	0	0	0	0	941	941	941	941	941	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$752.80			Chimera	0	Pound		N	824.00	12845	N	N	0	days	
Chim NEW 8005E	Chimera Light Kit - 24 X 32 -EUROPE - Includ (SPECIAL ORDER)	B	S			45230	55230		Chimera Light Kit - 24 X 32 -EUROPE - Includes Sm Video Pro Plus One Lightbank, Triolet Light, 1000w 220-240v Bulb, Lightstand, Sm 40 Deg. Fabric Grid And Duffel (SPECIAL ORDER)					845077080063		Last Update: 2017-04-28	Chimera Photographic Lighting	8005E		Each	1	0		$941.00	Each	T	1	0	0	0	0	0	941	941	941	941	941	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$752.80			Chimera	0	Pound		N	824.00	12846	N	N	0	days	
Chim NEW 8014	Chimera Lightbank - Video Pro Plus One - Sha (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus One - Shallow - Xs (SPECIAL ORDER)					845077080148		Last Update: 2017-04-28	Chimera Photographic Lighting	8014		Each	1	0		$326.00	Each	T	1	0	0	0	0	0	326	326	326	326	326	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$260.80			Chimera	0	Pound		N	286.00	12847	N	N	0	days	
Chim NEW 8015	Chimera Lightbank - Video Pro Plus  - Shallo (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus  - Shallow Xs -3 Screens (SPECIAL ORDER)					845077080155		Last Update: 2017-04-28	Chimera Photographic Lighting	8015		Each	1	0		$359.00	Each	T	1	0	0	0	0	0	359	359	359	359	359	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$287.20			Chimera	0	Pound		N	315.00	12848	N	N	0	days	
Chim NEW 8024	Chimera Lightbank - Video Pro Plus One - Sha (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus One - Shallow - Small (SPECIAL ORDER)					845007080247		Last Update: 2017-04-28	Chimera Photographic Lighting	8024		Each	1	0		$493.00	Each	T	1	0	0	0	0	0	493	493	493	493	493	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$394.40			Chimera	0	Pound		N	432.00	12849	N	N	0	days	
Chim NEW 8025	Chimera Lightbank - Video Pro Plus W/ 3 Scre (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus W/ 3 Screens - Shallow - Small (SPECIAL ORDER)					845077080254		Last Update: 2017-04-28	Chimera Photographic Lighting	8025		Each	1	0		$543.00	Each	T	1	0	0	0	0	0	543	543	543	543	543	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$434.40			Chimera	0	Pound		N	476.00	12850	N	N	0	days	
Chim NEW 8034	Chimera Lightbank - Video Pro Plus One - Sha (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus One - Shallow - Medium (SPECIAL ORDER)					845077080346		Last Update: 2017-04-28	Chimera Photographic Lighting	8034		Each	1	0		$671.00	Each	T	1	0	0	0	0	0	671	671	671	671	671	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$536.80			Chimera	0	Pound		N	588.00	12851	N	N	0	days	
Chim NEW 8035	Chimera Lightbank - Video Pro Plus W/ 3 Scre (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus W/ 3 Screens - Shallow - Medium (SPECIAL ORDER)					845077080353		Last Update: 2017-04-28	Chimera Photographic Lighting	8035		Each	1	0		$794.00	Each	T	1	0	0	0	0	0	794	794	794	794	794	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$635.20			Chimera	0	Pound		N	695.00	12852	N	N	0	days	
Chim NEW 8044	Chimera Lightbank - Video Pro Plus One - Sha (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus One - Shallow - Large (SPECIAL ORDER)					845077080445		Last Update: 2017-04-28	Chimera Photographic Lighting	8044		Each	1	0		$1,002.00	Each	T	1	0	0	0	0	0	1,002	1,002	1,002	1,002	1,002	1,002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$801.60			Chimera	0	Pound		N	877.00	12853	N	N	0	days	
Chim NEW 8045	Chimera Lightbank - Video Pro Plus W/ 3 Scre (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus W/ 3 Screens  - Shallow - Large (SPECIAL ORDER)					845077080452		Last Update: 2017-04-28	Chimera Photographic Lighting	8045		Each	1	0		$1,130.00	Each	T	1	0	0	0	0	0	1,130	1,130	1,130	1,130	1,130	1,130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$904.00			Chimera	0	Pound		N	989.00	12854	N	N	0	days	
Chim NEW 8045K	Chimera Lightbank - Video Pro Plus W/ 3 Scre (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus W/ 3 Screens - For K5600 (SPECIAL ORDER)					845077080469		Last Update: 2017-04-28	Chimera Photographic Lighting	8045K		Each	1	0		$1,081.00	Each	T	1	0	0	0	0	0	1,081	1,081	1,081	1,081	1,081	1,081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$864.80			Chimera	0	Pound		N	946.00	12855	N	N	0	days	
Chim NEW 8050	Chimera Light Kit - Combi Video - Includes 1 (SPECIAL ORDER)	B	S			45230	55230		Chimera Light Kit - Combi Video - Includes 1-8115, 8125,  8155 And 1-3960 (SPECIAL ORDER)					845077080506		Last Update: 2017-04-28	Chimera Photographic Lighting	8050		Each	1	0		$1,203.00	Each	T	1	0	0	0	0	0	1,203	1,203	1,203	1,203	1,203	1,203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$962.40			Chimera	0	Pound		N	1,053.00	12856	N	N	0	days	
Chim NEW 8060	Chimera Light Kit - Combi Still Silver - Inc (SPECIAL ORDER)	B	S			45230	55230		Chimera Light Kit - Combi Still Silver - Includes 1-1025, 1-1035, 1-1055 And 1-3960 (SPECIAL ORDER)					845077080605		Last Update: 2017-04-28	Chimera Photographic Lighting	8060		Each	1	0		$968.00	Each	T	1	0	0	0	0	0	968	968	968	968	968	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$774.40			Chimera	0	Pound		N	847.00	12857	N	N	0	days	
Chim NEW 8065	Chimera Light Kit - Combi Still White - Incl (SPECIAL ORDER)	B	S			45230	55230		Chimera Light Kit - Combi Still White - Includes 1-1125, 1-1135, 1-1155 And 1-3960 (SPECIAL ORDER)					845077080650		Last Update: 2017-04-28	Chimera Photographic Lighting	8065		Each	1	0		$968.00	Each	T	1	0	0	0	0	0	968	968	968	968	968	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$774.40			Chimera	0	Pound		N	847.00	12858	N	N	0	days	
Chim NEW 8104	Chimera Lightbank - Video Pro Plus One - Xxs (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus One - Xxs (SPECIAL ORDER)					845077081046		Last Update: 2017-04-28	Chimera Photographic Lighting	8104		Each	1	0		$213.00	Each	T	1	0	0	0	0	0	213	213	213	213	213	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$170.40			Chimera	0	Pound		N	187.00	12859	N	N	0	days	
Chim NEW 8104LH	Chimera Lightbank - Low Heat Video Pro - Xxs (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Low Heat Video Pro - Xxs (SPECIAL ORDER)					845077081039		Last Update: 2017-04-28	Chimera Photographic Lighting	8104LH		Each	1	0		$140.00	Each	T	1	0	0	0	0	0	140	140	140	140	140	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$112.00			Chimera	0	Pound		N	123.00	12860	N	N	0	days	
Chim NEW 8105	Chimera Lightbank - Video Pro Plus W/ 3 Scre (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus W/ 3 Screens - Xxs (SPECIAL ORDER)					845077081053		Last Update: 2017-04-28	Chimera Photographic Lighting	8105		Each	1	0		$247.00	Each	T	1	0	0	0	0	0	247	247	247	247	247	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$197.60			Chimera	0	Pound		N	217.00	12861	N	N	0	days	
Chim NEW 8114LH	Chimera Lightbank - Low Heat Video Pro - Xs (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Low Heat Video Pro - Xs (SPECIAL ORDER)					845077081138		Last Update: 2017-04-28	Chimera Photographic Lighting	8114LH		Each	1	0		$200.00	Each	T	1	0	0	0	0	0	200	200	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$160.00			Chimera	0	Pound		N	175.00	12862	N	N	0	days	
Chim NEW 8115LHN	Chimera Lightbank - Nyla Zyla- Low Heat Vide (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Nyla Zyla- Low Heat Video Pro - Xs - Long Poles (SPECIAL ORDER)					845077081169		Last Update: 2017-04-28	Chimera Photographic Lighting	8115LHN		Each	1	0		$255.00	Each	T	1	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$204.00			Chimera	0	Pound		N	223.00	12863	N	N	0	days	
Chim NEW 8115LHZ	Chimera Lightbank - Zylight F8 - Low Heat Vi (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Zylight F8 - Low Heat Video Pro - Xs  (SPECIAL ORDER)					845077081121		Last Update: 2017-04-28	Chimera Photographic Lighting	8115LHZ		Each	1	0		$255.00	Each	T	1	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$204.00			Chimera	0	Pound		N	223.00	12864	N	N	0	days	
Chim NEW 8124LH	Chimera Lightbank - Low Heat Video Pro - Sma (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Low Heat Video Pro - Small (SPECIAL ORDER)					845077081239		Last Update: 2017-04-28	Chimera Photographic Lighting	8124LH		Each	1	0		$280.00	Each	T	1	0	0	0	0	0	280	280	280	280	280	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$224.00			Chimera	0	Pound		N	245.00	12865	N	N	0	days	
Chim NEW 8132	Chimera Lightbank - Video Pro Plus One 2k -  (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus One 2k - Medium - W/ Short Poles To Accommodate Quartz/Daylight Rings - One Screen (SPECIAL ORDER)					845077081329		Last Update: 2017-04-28	Chimera Photographic Lighting	8132		Each	1	0		$600.00	Each	T	1	0	0	0	0	0	600	600	600	600	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$480.00			Chimera	0	Pound		N	525.00	12866	N	N	0	days	
Chim NEW 8134LH	Chimera Lightbank - Low Heat Video Pro - Med (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Low Heat Video Pro - Medium  (SPECIAL ORDER)					845077081336		Last Update: 2017-04-28	Chimera Photographic Lighting	8134LH		Each	1	0		$440.00	Each	T	1	0	0	0	0	0	440	440	440	440	440	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$352.00			Chimera	0	Pound		N	3,875.00	12867	N	N	0	days	
Chim NEW 8137	Chimera Lightbank - Video Pro Plus 2k - Medi (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus 2k - Medium - W Short Poles To Accommodate Quartz/Daylight Rings - 3 Screens (SPECIAL ORDER)					845077081374		Last Update: 2017-04-28	Chimera Photographic Lighting	8137		Each	1	0		$716.00	Each	T	1	0	0	0	0	0	716	716	716	716	716	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$572.80			Chimera	0	Pound		N	627.00	12868	N	N	0	days	
Chim NEW 8144LH	Chimera Lightbank - Low Heat Video Pro - Lar (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Low Heat Video Pro - Large (SPECIAL ORDER)					845077081435		Last Update: 2017-04-28	Chimera Photographic Lighting	8144LH		Each	1	0		$675.00	Each	T	1	0	0	0	0	0	675	675	675	675	675	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$540.00			Chimera	0	Pound		N	591.00	12869	N	N	0	days	
Chim NEW 8145	Chimera Lightbank - Video Pro Plus W/ 3 Scre (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus W/ 3 Screens -     Large (SPECIAL ORDER)					845077081459		Last Update: 2017-04-28	Chimera Photographic Lighting	8145		Each	1	0		$1,024.00	Each	T	1	0	0	0	0	0	1,024	1,024	1,024	1,024	1,024	1,024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$819.20			Chimera	0	Pound		N	896.00	12870	N	N	0	days	
Chim NEW 8154	Chimera Lightbank - Video Pro Plus One Strip (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus One Strip - Small (SPECIAL ORDER)					845077081541		Last Update: 2017-04-28	Chimera Photographic Lighting	8154		Each	1	0		$470.00	Each	T	1	0	0	0	0	0	470	470	470	470	470	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$376.00			Chimera	0	Pound		N	412.00	12871	N	N	0	days	
Chim NEW 8155	Chimera Lightbank - Video Pro Plus Strip - S (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus Strip - Small (SPECIAL ORDER)					845077081558		Last Update: 2017-04-28	Chimera Photographic Lighting	8155		Each	1	0		$538.00	Each	T	1	0	0	0	0	0	538	538	538	538	538	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$430.40			Chimera	0	Pound		N	471.00	12872	N	N	0	days	
Chim NEW 8164	Chimera Lightbank - Video Pro Plus One Strip (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus One Strip - Medium (SPECIAL ORDER)					845077081640		Last Update: 2017-04-28	Chimera Photographic Lighting	8164		Each	1	0		$784.00	Each	T	1	0	0	0	0	0	784	784	784	784	784	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$627.20			Chimera	0	Pound		N	686.00	12873	N	N	0	days	
Chim NEW 8165	Chimera Lightbank - Video Pro Plus Strip - M (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus Strip - Medium (SPECIAL ORDER)					845077081657		Last Update: 2017-04-28	Chimera Photographic Lighting	8165		Each	1	0		$845.00	Each	T	1	0	0	0	0	0	845	845	845	845	845	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$676.00			Chimera	0	Pound		N	740.00	12874	N	N	0	days	
Chim NEW 8174	Chimera Lightbank, Video Pro Plus One Strip  (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank, Video Pro Plus One Strip - Large (SPECIAL ORDER)					845077081749		Last Update: 2017-04-28	Chimera Photographic Lighting	8174		Each	1	0		$1,091.00	Each	T	1	0	0	0	0	0	1,091	1,091	1,091	1,091	1,091	1,091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$872.80			Chimera	0	Pound		N	955.00	12875	N	N	0	days	
Chim NEW 8175	Chimera Lightbank - Video Pro Plus Strip - L (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Video Pro Plus Strip - Large (SPECIAL ORDER)					845077081756		Last Update: 2017-04-28	Chimera Photographic Lighting	8175		Each	1	0		$1,214.00	Each	T	1	0	0	0	0	0	1,214	1,214	1,214	1,214	1,214	1,214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$971.20			Chimera	0	Pound		N	1,063.00	12876	N	N	0	days	
Chim NEW 8204	Chimera Lightbank - Daylite Jr Plus One - Xxs (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Daylite Jr Plus One - Xxs (SPECIAL ORDER)					845077082043		Last Update: 2017-04-28	Chimera Photographic Lighting	8204		Each	1	0		$231.00	Each	T	1	0	0	0	0	0	231	231	231	231	231	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$184.80			Chimera	0	Pound		N	203.00	12877	N	N	0	days	
Chim NEW 8204LH	Chimera Lightbank - Low Heat Daylight Jr - X (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Low Heat Daylight Jr - Xxs (SPECIAL ORDER)					845077082036		Last Update: 2017-04-28	Chimera Photographic Lighting	8204LH		Each	1	0		$160.00	Each	T	1	0	0	0	0	0	160	160	160	160	160	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$128.00			Chimera	0	Pound		N	140.00	12878	N	N	0	days	
Chim NEW 8205	Chimera Lightbank - Daylite Jr Plus W/ 3 Scr (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Daylite Jr Plus W/ 3 Screens - Xxs (SPECIAL ORDER)					845077082050		Last Update: 2017-04-28	Chimera Photographic Lighting	8205		Each	1	0		$269.00	Each	T	1	0	0	0	0	0	269	269	269	269	269	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$215.20			Chimera	0	Pound		N	236.00	12879	N	N	0	days	
Chim NEW 8214	Chimera Lightbank - Daylite Jr Plus One - Xs (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Daylite Jr Plus One - Xs (SPECIAL ORDER)					845077082142		Last Update: 2017-04-28	Chimera Photographic Lighting	8214		Each	1	0		$326.00	Each	T	1	0	0	0	0	0	326	326	326	326	326	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$260.80			Chimera	0	Pound		N	286.00	12880	N	N	0	days	
Chim NEW 8214LH	Chimera Lightbank - Low Heat Daylight Jr - Xs (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Low Heat Daylight Jr - Xs (SPECIAL ORDER)					845077082135		Last Update: 2017-04-28	Chimera Photographic Lighting	8214LH		Each	1	0		$240.00	Each	T	1	0	0	0	0	0	240	240	240	240	240	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$192.00			Chimera	0	Pound		N	210.00	12881	N	N	0	days	
Chim NEW 8215	Chimera Lightbank - Daylite Jr Plus W/ 3 Scr (SPECIAL ORDER)	B	S			45230	55230		Chimera Lightbank - Daylite Jr Plus W/ 3 Screens - Xs (SPECIAL ORDER)					845077082159		Last Update: 2017-04-28	Chimera Photographic Lighting	8215		Each	1	0		$354.00	Each	T	1	0	0	0	0	0	354	354	354	354	354	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$283.20			Chimera	0	Pound		N	310.00	12882	N	N	0	days	
